DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/01/2019,15:20,QUEENS,11361,40.75776,-73.7834,"(40.75776, -73.7834)",NORTHERN BOULEVARD              ,FRANCIS LEWIS BOULEVARD,,1,0,0,0,0,0,1,0,Unspecified,,,,,4060594,Sedan,,,,
01/01/2019,15:30,QUEENS,11378,40.725075,-73.90182,"(40.725075, -73.90182)",,,55-70     64 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4061099,Sedan,Sedan,,,
01/01/2019,15:35,,,40.823505,-73.94144,"(40.823505, -73.94144)",8 AVENUE                        ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,4062582,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,15:45,BROOKLYN,11212,40.66578,-73.91942,"(40.66578, -73.91942)",HOWARD AVENUE                   ,SUTTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4061444,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/01/2019,15:54,,,40.82499,-73.91662,"(40.82499, -73.91662)",PARK AVENUE                     ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4060636,Taxi,Sedan,,,
01/01/2019,15:55,,,40.773037,-73.79566,"(40.773037, -73.79566)",26 AVENUE                       ,FRANCIS LEWIS BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4060573,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,15:57,BRONX,10453,40.851936,-73.90557,"(40.851936, -73.90557)",BUSH STREET                     ,CRESTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4060643,Station Wagon/Sport Utility Vehicle,Box Truck,,,
01/01/2019,16:00,BROOKLYN,11207,40.652752,-73.88629,"(40.652752, -73.88629)",PENNSYLVANIA AVENUE             ,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,Illnes,Unspecified,,,,4061635,Sedan,Sedan,,,
01/01/2019,16:00,BRONX,10460,40.835808,-73.89083,"(40.835808, -73.89083)",BOSTON ROAD                     ,SEABURY PLACE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4060610,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,16:00,MANHATTAN,10010,40.74147,-73.985435,"(40.74147, -73.985435)",PARK AVENUE SOUTH               ,EAST 25 STREET,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,,,,4061524,Taxi,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,16:06,QUEENS,11354,40.76465,-73.823494,"(40.76465, -73.823494)",PARSONS BOULEVARD               ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4060603,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/01/2019,16:15,MANHATTAN,10016,40.741524,-73.97979,"(40.741524, -73.97979)",,,247       EAST 28 STREET                ,0,0,0,0,0,0,0,0,Passenger Distraction,Passing Too Closely,,,,4060796,Taxi,Sedan,,,
01/01/2019,16:20,QUEENS,11358,40.768032,-73.803894,"(40.768032, -73.803894)",161 STREET                      ,33 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4060572,Sedan,Sedan,,,
01/01/2019,16:25,QUEENS,11370,40.758762,-73.89056,"(40.758762, -73.89056)",,,77-01     31 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4060556,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/01/2019,16:30,BROOKLYN,11203,40.655857,-73.94267,"(40.655857, -73.94267)",,,506       CLARKSON AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4060785,Sedan,,,,
01/01/2019,16:30,QUEENS,11415,40.70225,-73.83192,"(40.70225, -73.83192)",,,85-28     LEFFERTS BOULEVARD            ,1,0,0,0,0,0,1,0,Backing Unsafely,,,,,4061166,Sedan,,,,
01/01/2019,16:36,BROOKLYN,11217,40.68306,-73.973785,"(40.68306, -73.973785)",SOUTH PORTLAND AVENUE           ,ATLANTIC AVENUE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4060553,Station Wagon/Sport Utility Vehicle,Bike,,,
01/01/2019,16:45,QUEENS,11385,40.712864,-73.90478,"(40.712864, -73.90478)",METROPOLITAN AVENUE             ,ELIOT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4061098,Sedan,Sedan,,,
01/01/2019,16:55,,,40.758602,-73.91379,"(40.758602, -73.91379)",45 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4060703,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,17:00,BROOKLYN,11206,40.70104,-73.954704,"(40.70104, -73.954704)",,,233       LEE AVENUE                    ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4060548,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/01/2019,17:00,BROOKLYN,11208,40.68742,-73.87021,"(40.68742, -73.87021)",,,111       LINCOLN AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4060759,Sedan,,,,
01/01/2019,17:00,,,40.579826,-73.97622,"(40.579826, -73.97622)",NEPTUNE AVENUE                  ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4061064,Station Wagon/Sport Utility Vehicle,,,,
01/01/2019,17:07,BROOKLYN,11219,40.62822,-74.00522,"(40.62822, -74.00522)",,,1125      65 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,4060798,Sedan,,,,
01/01/2019,17:10,MANHATTAN,10026,40.797672,-73.94929,"(40.797672, -73.94929)",,,2         WEST 111 STREET               ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4061167,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,17:10,QUEENS,11413,40.66484,-73.74836,"(40.66484, -73.74836)",,,229-08    EDGEWOOD AVENUE               ,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,4060541,Sedan,,,,
01/01/2019,17:11,QUEENS,11354,40.763958,-73.82814,"(40.763958, -73.82814)",UNION STREET                    ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4060568,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,17:20,BROOKLYN,11214,40.591877,-73.98993,"(40.591877, -73.98993)",,,8844      26 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4060562,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,17:30,BRONX,10459,40.821415,-73.88933,"(40.821415, -73.88933)",BRUCKNER BOULEVARD              ,FAILE STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4060576,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/01/2019,17:30,QUEENS,11004,40.736176,-73.71372,"(40.736176, -73.71372)",HILLSIDE AVENUE                 ,LITTLE NECK PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4060545,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,17:30,QUEENS,11354,40.761547,-73.83113,"(40.761547, -73.83113)",MAIN STREET                     ,37 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Backing Unsafely,,,,4060715,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,17:40,,,40.66735,-73.76994,"(40.66735, -73.76994)",BELT PARKWAY                    ,,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,Unspecified,,,4060971,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,17:45,BRONX,10464,40.83899,-73.78343,"(40.83899, -73.78343)",,,41        CITY ISLAND AVENUE            ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4063922,Sedan,Bus,,,
01/01/2019,17:47,,,40.78006,-73.988174,"(40.78006, -73.988174)",HENRY HUDSON PARKWAY            ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4060600,Sedan,Sedan,,,
01/01/2019,17:50,QUEENS,11412,40.691032,-73.76231,"(40.691032, -73.76231)",,,117-13    FARMERS BOULEVARD             ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4060744,Convertible,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,17:58,,,40.737118,-73.84518,"(40.737118, -73.84518)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4060584,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,18:00,QUEENS,11367,40.718426,-73.817505,"(40.718426, -73.817505)",,,79-09     MAIN STREET                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4060574,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/01/2019,18:00,,,40.81938,-73.95934,"(40.81938, -73.95934)",12 AVENUE                       ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4060725,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,18:05,,,40.662846,-73.94284,"(40.662846, -73.94284)",LEFFERTS AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4060579,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,18:05,,,40.587402,-73.991615,"(40.587402, -73.991615)",BELT PARKWAY                    ,,,1,0,0,0,0,0,1,0,Passing Too Closely,Unspecified,Unspecified,,,4060559,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
01/01/2019,18:08,BROOKLYN,11228,40.626965,-74.01128,"(40.626965, -74.01128)",,,7022      10 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,4060799,Sedan,Sedan,,,
01/01/2019,18:09,MANHATTAN,10031,40.821606,-73.95468,"(40.821606, -73.95468)",,,616       WEST 137 STREET               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4060978,Box Truck,Sedan,,,
01/01/2019,18:11,QUEENS,11101,40.745235,-73.937706,"(40.745235, -73.937706)",SKILLMAN AVENUE                 ,THOMSON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4060565,Sedan,Taxi,,,
01/01/2019,18:13,BROOKLYN,11219,40.635975,-74.00124,"(40.635975, -74.00124)",54 STREET                       ,FORT HAMILTON PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4061134,Sedan,,,,
01/01/2019,18:20,BROOKLYN,11217,40.68777,-73.98701,"(40.68777, -73.98701)",ATLANTIC AVENUE                 ,HOYT STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4062967,Sedan,,,,
01/01/2019,18:25,,,40.66345,-73.94554,"(40.66345, -73.94554)",BROOKLYN AVENUE                 ,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,4060587,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
01/01/2019,18:29,,,40.595074,-73.78455,"(40.595074, -73.78455)",BEACH CHANNEL DRIVE             ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4060656,Sedan,,,,
01/01/2019,18:35,,,40.689236,-73.82852,"(40.689236, -73.82852)",101 AVENUE                      ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4061128,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,18:42,,,40.86446,-73.91895,"(40.86446, -73.91895)",10 AVENUE                       ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4060860,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,18:45,,,40.678596,-73.882416,"(40.678596, -73.882416)",ATLANTIC AVENUE                 ,ESSEX STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4060753,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,18:45,,,40.83801,-73.87329,"(40.83801, -73.87329)",BRONX RIVER PARKWAY             ,,,1,0,0,0,0,0,1,0,Following Too Closely,Following Too Closely,,,,4060701,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/01/2019,18:50,BRONX,10464,40.853546,-73.79015,"(40.853546, -73.79015)",,,550       CITY ISLAND AVENUE            ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,,4060652,Pick-up Truck,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,
01/01/2019,18:55,STATEN ISLAND,10304,40.618656,-74.076706,"(40.618656, -74.076706)",PARK HILL COURT                 ,FAIRWAY AVENUE,,0,0,0,0,0,0,0,0,Steering Failure,Unspecified,,,,4061569,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,19:00,BROOKLYN,11221,40.6897,-73.922455,"(40.6897, -73.922455)",,,1354      BROADWAY                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4060606,Ambulance,Sedan,,,
01/01/2019,19:00,BROOKLYN,11235,40.589237,-73.96245,"(40.589237, -73.96245)",EAST 7 STREET                   ,AVENUE Y,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4060648,Sedan,Sedan,,,
01/01/2019,19:00,QUEENS,11368,40.73838,-73.85465,"(40.73838, -73.85465)",,,58-35     GRANGER STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4060730,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,19:00,,,40.670006,-73.95328,"(40.670006, -73.95328)",ROGERS AVENUE                   ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4060588,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,19:00,,,40.817875,-73.89333,"(40.817875, -73.89333)",BRUCKNER BOULEVARD              ,,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,4060581,Sedan,Sedan,,,
01/01/2019,19:03,MANHATTAN,10018,40.754055,-73.99583,"(40.754055, -73.99583)",WEST 35 STREET                  ,9 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,4064621,Station Wagon/Sport Utility Vehicle,,,,
01/01/2019,19:14,,,40.74886,-73.93755,"(40.74886, -73.93755)",QUEENS PLAZA SOUTH              ,JACKSON AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4060566,Station Wagon/Sport Utility Vehicle,Bus,,,
01/01/2019,19:30,QUEENS,11427,40.728024,-73.74764,"(40.728024, -73.74764)",217 STREET                      ,HILLSIDE AVENUE,,1,0,1,0,0,0,0,0,Outside Car Distraction,,,,,4060582,Sedan,,,,
01/01/2019,19:30,,,40.76698,-73.9169,"(40.76698, -73.9169)",28 AVENUE                       ,,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4060704,Station Wagon/Sport Utility Vehicle,Bike,,,
01/01/2019,19:33,QUEENS,11355,40.75667,-73.828804,"(40.75667, -73.828804)",MAIN STREET                     ,SANFORD AVENUE,,1,0,0,0,1,0,0,0,Other Vehicular,Unspecified,,,,4062158,Station Wagon/Sport Utility Vehicle,Bike,,,
01/01/2019,19:40,BROOKLYN,11235,40.586372,-73.952255,"(40.586372, -73.952255)",,,1668      SHEEPSHEAD BAY ROAD           ,0,0,0,0,0,0,0,0,Unspecified,,,,,4060617,Sedan,,,,
01/01/2019,19:40,MANHATTAN,10013,40.718044,-73.99605,"(40.718044, -73.99605)",,,80        ELIZABETH STREET              ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4061588,Dump,Sedan,,,
01/01/2019,19:43,BROOKLYN,11212,40.666443,-73.924255,"(40.666443, -73.924255)",EAST NEW YORK AVENUE            ,PORTAL STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4061479,Sedan,Sedan,,,
01/01/2019,19:45,BRONX,10461,40.838596,-73.846855,"(40.838596, -73.846855)",,,1466      ROWLAND STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4063835,Sedan,,,,
01/01/2019,19:45,MANHATTAN,10034,40.86814,-73.93042,"(40.86814, -73.93042)",,,348       DYCKMAN STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4060862,Sedan,Sedan,,,
01/01/2019,19:45,,,40.758533,-73.98885,"(40.758533, -73.98885)",8 AVENUE                        ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4060637,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,19:45,,,40.76975,-73.96061,"(40.76975, -73.96061)",EAST 72 STREET                  ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4061085,Sedan,Bike,,,
01/01/2019,19:49,BRONX,10460,40.848682,-73.88379,"(40.848682, -73.88379)",MAPES AVENUE                    ,EAST 182 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4060711,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,1:00,STATEN ISLAND,10310,40.63743,-74.11375,"(40.63743, -74.11375)",HENDERSON AVENUE                ,ELM STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Other Vehicular,,,4060714,Sedan,Sedan,Sedan,,
01/01/2019,1:00,,,40.588924,-74.167625,"(40.588924, -74.167625)",RICHMOND AVENUE                 ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4060526,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,1:00,MANHATTAN,10031,40.825954,-73.94337,"(40.825954, -73.94337)",WEST 148 STREET                 ,SAINT NICHOLAS AVENUE,,1,0,1,0,0,0,0,0,,,,,,4060428,,,,,
01/01/2019,1:00,,,40.68892,-73.99915,"(40.68892, -73.99915)",BROOKLYN QUEENS EXPRESSWAY      ,,,1,0,0,0,0,0,1,0,Pavement Slippery,,,,,4061443,Convertible,,,,
01/01/2019,1:03,BROOKLYN,11234,40.625553,-73.92659,"(40.625553, -73.92659)",,,1422      EAST 51 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4060444,Sedan,,,,
01/01/2019,1:04,,,40.656124,-74.00591,"(40.656124, -74.00591)",3 AVENUE                        ,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4060471,Sedan,Sedan,,,
01/01/2019,1:05,BROOKLYN,11207,40.674397,-73.896515,"(40.674397, -73.896515)",PENNSYLVANIA AVENUE             ,LIBERTY AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,4060742,Sedan,,,,
01/01/2019,1:10,MANHATTAN,10011,40.73736,-73.99685,"(40.73736, -73.99685)",AVENUE OF THE AMERICAS          ,WEST 14 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4060795,Taxi,,,,
01/01/2019,1:10,,,40.629986,-74.14144,"(40.629986, -74.14144)",,,26        WALKER STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4060525,Sedan,Sedan,,,
01/01/2019,1:15,BROOKLYN,11237,40.70139,-73.91442,"(40.70139, -73.91442)",,,251       WYCKOFF AVENUE                ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4060408,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,1:15,BRONX,10463,40.884033,-73.89797,"(40.884033, -73.89797)",BAILEY AVENUE                   ,WEST 238 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4060431,Station Wagon/Sport Utility Vehicle,,,,
01/01/2019,1:17,,,40.73736,-73.934074,"(40.73736, -73.934074)",LONG ISLAND EXPRESSWAY          ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,4063359,Sedan,,,,
01/01/2019,1:18,,,40.659016,-73.85473,"(40.659016, -73.85473)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4060418,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/01/2019,1:21,BROOKLYN,11215,40.661137,-73.99006,"(40.661137, -73.99006)",19 STREET                       ,6 AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,4060473,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
01/01/2019,1:25,BRONX,10453,40.861862,-73.91282,"(40.861862, -73.91282)",WEST FORDHAM ROAD               ,MAJOR DEEGAN EXPRESSWAY,,0,0,0,0,0,0,0,0,Pavement Slippery,Failure to Yield Right-of-Way,,,,4060863,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/01/2019,1:30,MANHATTAN,10023,40.770573,-73.982155,"(40.770573, -73.982155)",WEST 62 STREET                  ,BROADWAY,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,4060445,Taxi,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,1:30,QUEENS,11411,40.696217,-73.7436,"(40.696217, -73.7436)",LINDEN BOULEVARD                ,SPRINGFIELD BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4060423,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,1:30,,,40.809048,-73.92856,"(40.809048, -73.92856)",EAST 135 STREET                 ,LINCOLN AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4060437,Sedan,Sedan,,,
01/01/2019,1:30,,,40.609787,-74.15877,"(40.609787, -74.15877)",,,14A       JENNIFER PLACE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4060522,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,1:41,BROOKLYN,11213,40.671413,-73.92961,"(40.671413, -73.92961)",,,1479      STERLING PLACE                ,1,0,0,0,0,0,1,0,Alcohol Involvement,,,,,4060453,Station Wagon/Sport Utility Vehicle,,,,
01/01/2019,1:41,,,40.661663,-73.923615,"(40.661663, -73.923615)",WINTHROP STREET                 ,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4060491,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/01/2019,1:43,BROOKLYN,11203,40.656483,-73.92408,"(40.656483, -73.92408)",REMSEN AVENUE                   ,EAST 57 STREET,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,4057122,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
01/01/2019,1:46,STATEN ISLAND,10307,40.503387,-74.24883,"(40.503387, -74.24883)",HYLAN BOULEVARD                 ,FINLAY STREET,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,4060464,Pick-up Truck,Motorcycle,,,
01/01/2019,1:47,BROOKLYN,11207,40.66322,-73.893654,"(40.66322, -73.893654)",PENNSYLVANIA AVENUE             ,RIVERDALE AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Unspecified,,,,4060743,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,1:50,,,40.822834,-73.941925,"(40.822834, -73.941925)",8 AVENUE                        ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4060411,Taxi,Taxi,,,
01/01/2019,1:54,,,40.824837,-73.87053,"(40.824837, -73.87053)",BRUCKNER BOULEVARD              ,FTELEY AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,4060768,Station Wagon/Sport Utility Vehicle,,,,
01/01/2019,1:55,BRONX,10452,40.841724,-73.919136,"(40.841724, -73.919136)",,,1426      CROMWELL AVENUE               ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4060552,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,1:56,MANHATTAN,10019,40.7621,-73.97881,"(40.7621, -73.97881)",,,1330      AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4060688,Taxi,Sedan,,,
01/01/2019,20:10,BROOKLYN,11223,40.598515,-73.97986,"(40.598515, -73.97986)",WEST 8 STREET                   ,AVENUE T,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4060585,Sedan,Sedan,,,
01/01/2019,20:15,,,40.65728,-73.947365,"(40.65728, -73.947365)",WINTHROP STREET                 ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4063139,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/01/2019,20:17,MANHATTAN,10017,40.7501,-73.974945,"(40.7501, -73.974945)",3 AVENUE                        ,EAST 41 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4060586,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/01/2019,20:17,BRONX,10466,40.890545,-73.84087,"(40.890545, -73.84087)",STRANG AVENUE                   ,WILDER AVENUE,,3,0,0,0,0,0,3,0,Traffic Control Disregarded,Unspecified,,,,4060645,Sedan,Station Wagon/Sport Utility Vehicle,,,
